CreditScore,DTI,RiskCategory,Average of LoanAmount,Average of Income,Average of Debt,First LoanPurpose,Average of DefaultProbability
711.1355611950135,0.37243636324312246,Low,24665.8153122443,89006.19758817983,33149.144535840474,Education,0.2540370054304573
711.2754008415518,0.3017395120828926,Medium,73646.394543921,77284.55297324079,23319.803305690144,Education,0.3176962595622227
711.2815466823,0.26301042692835647,Low,30080.30976882535,96830.13703844923,25467.335682013792,Education,0.21469166114799207
711.4764792110906,0.5733379384774704,Medium,29831.234661504783,63487.24347524452,36399.645293713926,Personal,0.37194318098114265
711.7709015104613,0.29550790302942553,Low,18232.61712386502,56839.518489575785,16796.5269180568,Business,0.20833839654243833
711.9195962804191,0.12059697653737199,Low,33585.85466763514,78491.55625663677,9465.844368263439,Personal,0.165345904553739
712.0239897600412,0.2578435450419337,Low,16045.385699183891,88004.02355917322,22691.269412451074,Business,0.1897784786176432
712.522504626807,0.2484616294573515,Low,7699.74234106061,91257.2423767792,22673.92314071903,Personal,0.1737555628486606
712.5568120911828,0.45879256296829235,Medium,41114.77019073342,54838.27378165192,25159.392177040994,Education,0.3319621031491742
712.5760995669752,0.19391994947332525,Low,25510.411166083482,88087.31312708116,17081.88731084456,Real Estate,0.1798176739736837
712.9622834216202,0.46479635797455277,Medium,41240.3658083061,65610.51228130097,30495.527153193354,Business,0.3354194654191645
713.296212602723,0.1988291017062917,Low,19578.058499590214,101109.57614308658,20103.526198433807,Business,0.17280099549553946
713.3156250454606,0.28693228964711653,Low,26193.967935640547,76396.04169980038,21920.491164900315,Real Estate,0.21763162184753904
713.4170244359041,0.669349248758307,Medium,36019.56318188995,77584.42363950454,51931.07567844861,Business,0.4438867579861467
713.4327402378954,0.17517009672566689,Low,33224.79441331748,78732.18246312716,13791.524017488839,Real Estate,0.1840980387200758
713.4370827796256,0.004837393224481799,Low,32127.516197430727,50716.227744245356,245.33433646128833,Real Estate,0.12723417725674366
713.5240308620606,0.2568676964571258,Low,40625.869960882774,80922.40554129152,20786.351903160907,Business,0.22957153750272288
713.643061798341,0.6722692752737585,Medium,5000,53753.92572547791,36137.11269058647,Business,0.3708208617967623
713.9571387719097,0.2687730736859071,Low,8206.808074252469,89433.4412808647,24037.300903366093,Education,0.1815437016912467
713.9686641478252,0.546880760605273,Medium,42552.980637949055,78981.1939114694,43193.29539981694,Real Estate,0.38527610242675026
714.0108052725225,0.31013625396306393,Low,34981.25235537668,69948.6369721368,21693.60824036078,Business,0.24326423278353845
714.0679755221474,0.02267161679221263,Low,21765.856321479663,110917.55346191043,2514.6802676181906,Business,0.12070378434772933
714.102603285631,0.39840293749444255,Low,5000,64394.84763255119,25655.09645631544,Real Estate,0.2289633923937841
714.1664496405534,0.12488231473789933,Low,18181.784218848337,64389.97704778945,8041.169379648156,Personal,0.14600679122624957
714.1784661600238,0.2757867264551368,Low,31424.750385628562,92153.19246404039,25414.62728204788,Education,0.22155963152588493
714.2753869395102,0.027217284955627842,Low,5000,73094.08935226095,1989.4226584726093,Real Estate,0.10503953278634887
714.315922847835,0.39418242038362816,Medium,39068.73306265983,92048.66669592448,36283.966231285376,Business,0.29226389866245844
714.4853902622597,0.09603811919997667,Low,48829.40392065394,73217.59920974424,7031.680520441534,Business,0.17763298677745415
714.6459311515805,0.16043923012740602,Low,45795.24095894265,97391.49822869153,15625.416996765896,Education,0.19748476555905603
714.6739455956997,0.10442184604073858,Low,35183.96935088917,60631.11557495128,6331.213015845789,Real Estate,0.16133951739791877
714.7768878782889,0.09033877559525814,Low,8617.545509228654,87482.3963410431,7903.052571588925,Education,0.12462440578636508
714.8951636269513,0.4526522433147508,Medium,36460.44672359289,72484.26159800704,32810.16361735113,Personal,0.31748701666096285
714.9414210101268,0.3689782485297192,Medium,35591.18370722697,58555.59208867137,21605.739810498646,Personal,0.2722367151972591
715.2253269912362,0.3570285808862215,Low,5000,59190.51089109376,21132.704105377645,Real Estate,0.21088636685079865
715.7690657720622,0.2514333727676319,Low,26090.20786494012,76993.02730175282,19358.616534070075,Personal,0.2020329714020378
715.9092862853968,0.3586546968692948,Low,18827.602831567296,64930.48691767602,23287.624103034803,Education,0.23532982464630112
715.9878971074091,0.21956083188949918,Low,28334.34783701281,96661.02486350553,21222.97503032284,Business,0.19290204900683516
716.0781252563072,0.3782216075009644,Low,5731.23601450046,70019.27920887244,26482.80433843859,Real Estate,0.2208360523896027
716.5382059533263,0.4150529226153306,Medium,27842.197318316208,87678.38044636023,36391.16805444067,Business,0.27920169614628304
716.5935352144148,0.27413940997093234,Low,43438.22176445575,84787.49122455835,23243.59281721603,Real Estate,0.24143172550140837
716.6246051389901,0.24672493770034448,Medium,72280.85101768127,55660.47713741574,13732.827754100348,Education,0.2839380100075964
717.0412172710063,0.302225560808093,Low,30834.680940282757,71152.78070437755,21504.189051435766,Personal,0.23121627812373788
717.1341209179861,0.10246337580729012,Low,53459.33042159668,75705.27103943458,7757.017637106343,Education,0.1862173072414882
717.2095985749968,0.29684652927331484,Low,45558.0421599507,88725.20380749027,26337.768809320987,Personal,0.25578984866810983
717.250265643864,0.5044842468774127,Medium,28363.521168029376,54469.694011778796,27479.10256117534,Education,0.32719704350316653
717.5289583760883,0.3223703194774957,Low,20169.577682619125,75928.73096312297,24477.169258102775,Business,0.22121395522365114
717.8394339993491,0.25591889277429036,Low,44130.86106998522,89219.19936406983,22832.878715461422,Business,0.23403431357550344
717.8960924961809,0.23471294290313213,Low,12325.878421097555,106549.0655952695,25008.44474944457,Real Estate,0.17410137148930172
718.4103608315869,0.16231261297893487,Low,13000.892399470988,96333.49379178308,15636.141094734314,Business,0.1503328903055828
718.8703676382256,0.39759598364831866,Low,12485.772849480629,82041.10793028594,32619.215007139916,Personal,0.2405352831722554
718.9468251756057,0.2910933643534281,Low,11438.975653959995,86903.14050873827,25296.927543567308,Real Estate,0.19362797782004904
719.1695254641297,0.02276053977080658,Low,20048.198590503245,71964.29809928834,1637.9462689670327,Business,0.1179758642993867
719.2302143949012,0.5609758907352299,Medium,15817.49624267769,56812.250904105225,31870.3030556038,Personal,0.3299049244627209
719.4528343687759,0.06653159210978037,Low,30272.198505283024,84429.36714271992,5617.220216826334,Real Estate,0.14178148848553968
719.5185948025855,0.526037038986293,Medium,22252.742934200578,57487.634932304856,30240.625258114625,Business,0.324729972189143
719.5312799581384,0.07944076638996735,Low,5000,79329.1717916395,6301.970204209221,Real Estate,0.11699918379412651
720.3561298318655,0.2767568406022439,Low,5000,62965.867755412066,17426.23462576655,Education,0.1780925266224129
720.5698277245796,0.21669147796029686,Low,21662.87654832602,77405.91263423797,16773.201611578643,Education,0.18045966094230506
720.6602593373989,0.46702925071347917,Medium,54027.31060090344,85778.20087369317,40060.92888159123,Real Estate,0.36264389976483935
720.7075881059134,0.2448305005313388,Low,5000,45288.79253926056,11088.077745847126,Real Estate,0.16662184420812645
720.8944829012514,0.3337429435636753,Low,33697.85927942698,70308.25733249706,23464.884758979926,Personal,0.24958426309297682
720.938882187743,0.3729808861578246,Low,14875.989718141716,89232.2975617778,33281.941418490576,Education,0.2330742401647301
721.0172006306228,0.18982940368176757,Low,25264.19877900486,60936.47149748226,11567.534046838082,Business,0.17578528434939242
721.2549132333818,0.16868053147842252,Low,5000,81481.6793878959,13744.372984904705,Personal,0.1417170378643011
721.3023585720753,0.7610759516529315,Medium,5855.43375192496,47397.970835702174,36073.455760199926,Personal,0.4227139231397789
721.4737420965874,0.9224227695909757,Medium,16246.010104809928,40501.643349739345,37359.63803165249,Real Estate,0.5486773496230016
721.4866208939587,0.48526911816501755,Medium,26892.668554929507,72152.41029957413,35013.33651955487,Business,0.31192990777626345
721.6666955890154,0.5909037176182464,Medium,32404.822714647264,63890.457616794905,37753.10892609512,Business,0.3840904748390232
721.9470250234806,0.10547114815745266,Low,24191.427264913913,88639.05942589928,9348.863369246274,Personal,0.14573743110082352
722.2578985592161,0.20127079122278155,Low,29039.42128871101,103186.9488037116,20768.518829587683,Education,0.18527618553951325
722.4087106333334,0.14316040694971185,Low,35970.70378862489,69900.45565158289,10006.977677050892,Education,0.1740443617782655
722.4215441102642,0,Low,43888.49859680198,95750.79888515799,0,Real Estate,0.13752783268422134
722.4551055371572,0.2969076703168963,Low,37521.26989487323,87566.9101852856,25999.287299962045,Education,0.23913296184637328
722.5448981083986,0.4237001467211208,Medium,29761.798918752625,65416.5152430942,27716.987106483448,Personal,0.28532258086417167
722.6987988276112,0.3894127997976795,Low,5000,95287.4013003626,37106.13372581925,Real Estate,0.22238545083875164
722.7262613533308,0.2237465006784233,Low,30462.10444081992,76184.36868028977,17045.985898609706,Business,0.19601144420940425
722.9225558328333,0.11639321584660883,Low,28365.094851671238,37584.16157948288,4374.541431134574,Business,0.1543201266205422
722.9793943489901,0.6299206326661622,Medium,17271.724092876357,46554.925808046515,29325.9083187309,Education,0.37090713410807163
723.4577296248448,0.12057879857988794,Low,35072.9675759358,63896.009466136034,7704.504055475831,Education,0.1645833520253134
723.4578032194637,0.1951078285212929,Low,27629.301684008857,72753.4390061834,14194.765501952774,Business,0.1805497015748372
723.7194590356364,0.46104691219416144,Medium,28065.835474044652,68815.7524829757,31727.290192593646,Real Estate,0.3007190082239088
723.7258537066261,0.0755763404835427,Low,22745.193095921917,78554.02001866508,5936.825363281661,Education,0.13461327045239585
723.8023396264897,0.5542156718526257,Medium,25901.289919227453,83800.28900106665,46443.43347017035,Business,0.34688811368551153
724.1166531161705,0.13622366645108236,Low,50008.361673267056,94080.03526986405,12815.927344308026,Education,0.19197774704822962
724.2615741494495,0.2808115645593076,Medium,59618.74375924166,78006.03522923755,21904.996797790664,Real Estate,0.2729131519787496
724.344369504865,0.3660192773628378,Low,11783.974950080616,100338.22298373246,36725.723868377034,Education,0.22350319359483534
724.3645418633371,0.3667549030008673,Low,5000,70580.60800933554,25885.784044206095,Real Estate,0.2122521476834393
724.3827712936918,0.3487644607559743,Low,24995.29491082338,70956.14695132212,24746.982328799528,Personal,0.23931140116298028
724.5099205562393,0.21615116200350365,Low,37924.54186746916,94008.476763721,20320.041490657666,Real Estate,0.20441530200413713
724.5123750418254,0.44521053620593043,Low,5000,74517.49825779993,33175.975356079594,Education,0.2468423100537864
724.5191581759893,0.22736645613506468,Low,45993.9196771869,94502.39466835503,21486.674572021115,Real Estate,0.22266415532250775
724.6298669149654,0.7390443214960187,Medium,53671.286307095856,61967.99304788366,45797.093376543184,Personal,0.5263667881551297
724.76777153813,0.16445371106478068,Low,12804.784416098053,126201.69076537588,20754.336389015927,Business,0.1493358211751488
724.8533098443567,0.5892312523944819,Medium,5000,39425.59502191443,23230.79273116029,Personal,0.3194990823882105
725.1138586893323,0.5161213026839805,Medium,18533.116456373515,88924.12729626837,45895.63642018614,Education,0.30917517201847217
725.5681361087361,0.29984885714796183,Low,30335.03422844844,66076.33133570441,19812.912435541024,Business,0.2266294714362186
725.7695137780081,0.04183277086035456,Low,34824.63376332534,100115.12251147041,4188.092979678666,Education,0.1384836858853199
725.9227221971207,0.21799485619534617,Low,12813.9647659387,67308.8891154035,14672.991603380886,Real Estate,0.1668785246513364
726.082505596223,0.05344239574205746,Low,5000,83099.63421921911,4441.043537963727,Real Estate,0.10931900445637592
726.0900750988626,0.27250325844216805,Low,16273.26949911919,59734.81686914966,16277.93223928947,Real Estate,0.19195689154223977
726.2135069768915,0.2596678190589245,Low,5511.754548312638,66580.31038359474,17288.763989574312,Personal,0.17118300974573553
726.3107701120796,0.37787349209539156,Medium,35390.841326752896,62097.60490789751,23465.03881730716,Business,0.2722706210374747
726.6095782130193,0,Low,23605.836900796177,81854.50692755409,0,Business,0.11443753912303342
726.8785068813279,0.17061669185363115,Low,17933.130222731823,85851.2008717193,14647.64788439432,Business,0.15751253452083502
727.0655290383742,0.3169497131016454,Low,30550.916729034332,76466.35934376808,24235.990655934613,Business,0.23412328658077636
727.5724638529043,0.28551329508182727,Low,42728.36639439942,66596.26365808285,19014.11867715738,Business,0.24179115609214058
727.7650279118876,0.610514091960052,Medium,36412.69981467217,31023.88086759836,18940.516456958645,Business,0.4027838607730122
728.2698742295586,0.23752024963300733,Low,5960.042551799514,82227.91211016828,19530.79421120816,Personal,0.16358651699481963
728.409233026643,0.1280003201488195,Low,15590.298310730457,113188.33280940261,14488.142836714665,Business,0.14069563125624954
728.7908359672355,0.43494112209179736,Medium,35184.20481643349,57791.73269432095,25136.001065697164,Personal,0.30008216652268827
728.9429025390898,0.6897452881157266,Medium,5000,65139.98130682334,44929.99517432791,Education,0.3747232477727402
729.2724842807609,0.5371985797267652,Medium,27583.815796165563,73684.99477854025,39583.474542205935,Personal,0.33891864097787916
729.366725829455,0.48224829699553134,Medium,10813.809089548284,57209.711407489536,27589.285897867652,Business,0.27421150508501596
729.8285255289724,0.46727429450455116,Medium,30687.296780891862,49393.91202658211,23080.505395041022,Business,0.3072784046373361
729.8429386732904,0.35001478906476524,Low,15425.759102072587,90417.30387773934,31647.393544571714,Business,0.2212040381279037
730.3756844918461,0.47527148515957096,Medium,24414.707209336837,88591.95497869351,42105.23001591351,Personal,0.29805594951392056
730.5731517704178,0.19424999627034018,Low,32453.103857613954,75368.67866130786,14640.36554885952,Personal,0.18556480158791
730.8830733421751,0.16614128232654904,Low,16748.27075595192,81646.28023959184,13564.81769619857,Business,0.1535587266450486
731.0691647714699,0.3355960166634304,Low,8326.296257296734,82422.91746742617,27660.802783846902,Business,0.2029643514437526
731.1854773053491,0.6640291354413272,Medium,12446.1894430558,46830.774072728804,31096.99841956223,Personal,0.37618035977458425
731.5290292812028,0.3114904194891119,Low,12615.194757967867,52869.48182516659,16468.33707189312,Business,0.20003820695075294
731.7624667361877,0.1964299211838221,Low,27085.905979801264,63461.92688675194,12465.821296538164,Business,0.17807978226596344
731.9555893710134,0.40689816733742007,Low,12041.75559115351,67157.83693735684,27326.400772155794,Personal,0.239754967413208
732.2544237042376,0.20187538194651672,Low,29614.190022837945,87120.1990269128,17587.423453814576,Real Estate,0.18371418736804232
732.3658853310724,0.2184138868062483,Low,15889.68350181683,116214.95849763975,25382.96079049633,Business,0.16973890306785236
732.597380886146,0.22798823544245203,Low,30078.293144288713,58420.09978155856,13319.095463569513,Real Estate,0.19433800018800712
732.996819202331,0.10217998815967046,Low,17209.0544226081,81218.15131196009,8298.869739406406,Real Estate,0.13400717454138042
733.010495374944,0.1658609775144835,Low,25884.76332384396,91450.89824206378,15168.13537700626,Real Estate,0.16519827037049184
733.5771576117443,0.38096475675952635,Low,29002.27594443103,41902.86656268461,15963.515367580032,Real Estate,0.25881950076259147
733.6489023883006,0.45995381917270917,Medium,23629.006637363284,69498.96605696713,31966.31486645651,Personal,0.287306898206885
734.0883363836415,0.12262463834467151,Low,16423.80937065908,81522.66044484236,9996.686753944252,Personal,0.13887680701225213
734.5490212592983,0.259343857555679,Low,46789.25118229269,95980.18451673779,24891.871301476636,Real Estate,0.23505025024107276
734.8234616905441,0.3088630618101275,Low,26068.806248663386,78637.3251011699,24288.16500330573,Personal,0.2203029901817624
734.8576355876847,0.06467799747030571,Low,49427.028321584825,79640.99874715273,5151.020315500964,Personal,0.16235048117850656
735.6344187494963,0.12367562199131552,Low,5000,83034.23444197883,10269.310591184445,Personal,0.1257589310990577
735.7160847334436,0.19564080497784955,Low,44774.53487279004,63674.04540794456,12457.24149980642,Business,0.20400065776996734
735.869940795123,0.2940083889052665,Low,5000,118063.64915023113,34711.70327493609,Real Estate,0.18040987222447463
736.0515333662236,0.4758270095345478,Low,5000,60603.115832105825,28836.599374866724,Real Estate,0.25743427378852224
736.2176679935251,0.18496145476328751,Low,31662.974909360077,96168.48973699176,17787.46376414228,Education,0.179435859669578
736.2717392207385,0.31556739587809923,Low,41059.15839968779,58954.45461556762,18604.103718448263,Personal,0.24977868281848317
736.7810073591472,0.3537293343383277,Medium,41752.50663294931,86395.34560464408,30560.56809066052,Personal,0.26926529054112275
737.0074519260634,0.0605262541622967,Low,14580.994462552831,58586.353632965795,3546.0125304310823,Education,0.11883846746780888
738.4794996213886,0.2790478759845739,Low,23841.684321654317,110106.81684886408,30725.07337309802,Real Estate,0.20307866054043897
738.9862604180355,0.3578569833000185,Low,14140.145023860863,63955.539114380575,22886.93629279857,Education,0.21959132968191158
739.6253756238988,0.11715321767267889,Low,54118.26154695624,50044.33636070301,5862.855030950199,Real Estate,0.18676703329995856
739.7054701523687,0.2537575095804217,Low,5000,106720.33632290704,27081.086766885906,Business,0.16507130134690523
740.0039478213431,0.30565229566037294,Low,30042.174445393433,66114.13479847777,20207.93707675408,Real Estate,0.22420337578621324
740.1942218584409,0.2277438694698878,Low,33295.60128778538,69019.85299068264,15718.848390340874,Personal,0.19719647978010163
740.2997258273408,0.032342946908884,Low,32729.414824367013,70175.2788428734,2269.6753179311854,Real Estate,0.13030556138598737
740.5971992693201,0.19076598540690648,Low,16092.828878969423,74619.67584194623,14234.895992732807,Education,0.15854514539841819
740.897957615278,0.29016341290208975,Low,19517.41094522101,103410.0849597971,30005.823180429783,Personal,0.19990561971557394
741.1541533547662,0.3491010829484059,Low,15876.60238832861,73205.28611425546,25556.044660034484,Real Estate,0.21816358440064731
741.1784441209313,0.1712161622042797,Low,6656.574706666543,120413.85715608792,20616.798498479715,Business,0.1402330349327982
741.4490251244531,0.1379452501512878,Low,39941.77322366693,115204.090775327,15891.857120454151,Education,0.17305072484079898
741.5437256577368,0.22511450687695164,Low,37870.21292953218,78916.90510195363,17765.34017628148,Education,0.20308584713593153
741.7891095911077,1.2693779962231846,High,11430.78437509351,20000,25387.55992446369,Education,0.7268528182764603
741.790581000347,0.1873028134129004,Low,26965.977793237733,59539.80432289067,11151.972859730991,Education,0.17205601762545555
741.8065360903109,0.23421177180687924,Low,50537.71987194408,105760.73132931939,24770.408272231216,Real Estate,0.2282597614898923
741.871906734207,0.12139799893793199,Low,41025.690005410244,76431.32474438785,9278.609880143931,Business,0.1686207693293523
741.9473176469719,0.2569300173317526,Low,31738.280819275515,82513.96036691344,21200.313267182613,Business,0.20593398492102444
742.2339790368393,0.5120055018401031,Medium,24084.940422169246,57720.18460640368,29553.05208570511,Real Estate,0.312391696827376
742.3445857767359,0.08533526685493839,Low,7357.39995167829,106591.44291461425,9096.009225571539,Real Estate,0.11679803120004147
742.8574608431286,0.18119827362737212,Low,13948.44796078567,118265.0944661092,21429.43094763707,Personal,0.15207159593487277
743.1853338827334,0.4736814608072719,Medium,32593.614839588892,65953.87361501847,31241.127199860137,Real Estate,0.30973387941033176
743.6176750053384,0.07428908401428737,Low,49609.21845232431,83509.15123569929,6203.818352110695,Education,0.16376850721019343
743.7437520639361,0.16656802669834977,Low,18771.793481420926,104920.88622978366,17476.464978737124,Real Estate,0.15337772453418472
744.0821897501885,0.5826727561732533,Medium,44929.61242372347,51173.93005594703,29817.654869915943,Personal,0.3996057222096248
744.7935890931507,0.19369606487859206,Low,24108.772280912588,78881.79985796615,15279.094223028726,Real Estate,0.16952270165908898
746.0652016136506,0.19324223948872715,Low,10181.899886488762,96779.01193934731,18701.793002665738,Real Estate,0.15037523623942728
746.4466659767704,0.30568330314570386,Low,21659.189488350894,71301.95727114021,21795.81781939598,Education,0.2080930322912257
747.0230525895174,0.14215042028244762,Low,5000,87456.99864694997,12432.049114305391,Education,0.12865541111611314
747.0737957765441,0.342648176436215,Low,41046.57182475775,81951.63410723342,28080.57798281145,Real Estate,0.258979503765687
748.0329297919326,0.25875976571868214,Low,18828.600893259965,76350.56409375848,19756.45407739017,Education,0.1846925563978033
748.6424237338265,0.05073859369171402,Low,20038.16163508664,84649.4483048637,4294.993963768229,Business,0.11984428259319402
749.0727039345243,0.4268513940115957,Low,15788.161524875257,74346.10503811814,31734.738574853247,Business,0.25032439929720895
749.4168889104224,0.35745648244687184,Low,22568.140367802123,67814.1581842588,24240.610444640897,Personal,0.2309103891285401
750.0799296473215,0.21069746601329917,Low,10817.396800859033,81145.99041753219,17097.254558113487,Personal,0.1559399253953966
750.1684985062595,0.2812419967503885,Low,12485.15431762627,55207.903594828385,15526.781043412488,Education,0.1830422727907401
750.5229572601752,0.13069147414706558,Low,25704.023530905546,101908.40092309956,13318.55914461006,Education,0.14922615631308422
750.9801502256819,0.26791576152604935,Low,12297.235508119531,76285.60038190926,20438.114719791098,Personal,0.17762859042688955
751.1184930849254,0,Low,20679.416891168854,62546.00960358812,0,Personal,0.10729165480800892
751.137406804997,0.1863368728838731,Low,28378.96175871324,82232.72050095268,15322.987986881086,Education,0.1713762442896463
751.5683390915592,0.5724432737689507,Medium,20273.69903208837,68809.07121372019,39389.28999058285,Education,0.3334878593044296
752.1816001734408,0.3781180731246594,Low,16970.249311485117,57774.31597343473,21845.51303197037,Business,0.22927992230117597
752.4249614946464,0.30018186171601235,Low,9639.571136704308,59653.048742239014,17906.763228481337,Education,0.18528270379835154
752.6233767235373,0.21153378004225526,Low,27153.819047577403,85265.34866226712,18036.501509150217,Personal,0.17831781335474417
752.6630331660517,0.2978802526113995,Low,5000,81225.00309087073,24195.32443907028,Real Estate,0.17747804699098418
752.7911161073383,0.39614212316725667,Medium,38419.70781360808,79477.68048558263,31484.457091967546,Personal,0.2781006703759297
753.2088619376219,0.04828216307463706,Low,12520.676237583233,79712.29116217131,3848.681840944906,Education,0.11073257562610898
753.6335337875491,0.07651446574808927,Low,30824.680081351744,64958.91551294777,4970.296716048468,Education,0.13818960864601817
753.8467213059137,0.2761936696782334,Low,39683.34337835169,52545.559568754026,14512.750922590385,Business,0.2239142004893004
754.0831701231299,0.29103202363424574,Low,5000,89865.2818804543,26153.674840130534,Personal,0.17463106280294866
754.2058014267982,0.1521685321306561,Low,13410.108320937641,85300.7053441732,12980.083121932446,Business,0.13986291651957292
754.3623077667963,0.04045095582196596,Low,55794.58036752495,59142.543354753114,2392.3724084418245,Real Estate,0.1581371515713855
754.4931719301042,0.2223806076064695,Low,32050.662810523034,90636.45743554621,20155.790475814676,Real Estate,0.18923319356190757
755.5577465123674,0.3035146490779105,Low,29472.376989857883,93357.23894109552,28335.28961608925,Business,0.21757970627647427
755.8197027626786,0.35373151879159875,Low,5000,79167.65615895105,28004.095252276824,Real Estate,0.19790012020728417
755.9641961820885,0.23846665660048177,Low,33261.963584104946,97531.30059095514,23257.963165821664,Real Estate,0.1969814604675934
756.050311357969,0.12960095075308029,Low,33557.60812531774,103875.29208146519,13462.336613511801,Real Estate,0.15780812477986958
756.6183862339058,0.2572503739240583,Low,5262.762753587394,73065.73776259215,18796.188360464017,Real Estate,0.16253918620404526
756.6716850648163,0.3293874173939046,Low,44958.623560585605,89280.00988184183,29407.71187988216,Business,0.2568800562646305
756.686385495825,0.2749465008838665,Low,54298.887062898524,66975.59056228328,18414.7042697303,Personal,0.2488091159556581
756.8965959206276,0.4868345762407184,Medium,18953.86016402454,52507.15816324262,25562.300094006598,Real Estate,0.28311244854136103
757.4510075747594,0.11266132524176169,Low,9682.563136595496,68558.76967588649,7723.921848630076,Education,0.12366205631943192
757.7080210357387,0.2723960404789944,Low,19441.258563988256,108309.48888925153,29503.075919735755,Real Estate,0.18820300403391835
758.1444384254099,0.5377436319669118,Medium,40541.31476569384,54917.184664958644,29531.36633913245,Education,0.357064097759219
758.1706679416054,0.09414109156366142,Low,25591.705723611092,108929.12736580076,10254.706953293586,Business,0.1362633567448765
758.6509862607428,0.5582825607094692,Medium,29936.601680651944,47966.30788767333,26778.753195309077,Business,0.34440533648651217
758.9059028781093,0.29168898663084775,Low,7309.46317551074,106310.48058468681,31009.59634998571,Real Estate,0.17698220778673998
759.0270343284187,0.3206375164137641,Low,7684.559976505236,94267.52258488644,30225.704320096404,Education,0.1883113559801523
760.8606287484312,0.2648783291265379,Low,22407.973939053034,50994.071858884476,13507.224549339928,Personal,0.189015539004361
761.2979457681032,0.38314516783668123,Low,30696.51454061344,55032.91918522418,21085.597057765233,Business,0.25376367896326235
762.1336476627981,0.11556118424735663,Low,30421.259759096545,83081.01713629077,9600.940728744692,Education,0.14781701226166047
763.073508286401,0,Low,19461.891993288307,81928.96418993952,0,Education,0.10414621492861817
763.6726045149269,0.4539556254694602,Medium,31539.630842500686,65998.69057041513,29960.476858058166,Business,0.2895908174277887
763.7246216673768,0.21279842695248855,Low,28869.639718317714,116847.7455137092,24865.01643826202,Education,0.1784247093237434
764.2507139354254,0.29778232630818946,Low,12577.055905521482,55432.54444769936,16506.832038818025,Real Estate,0.18566144683437724
764.9978687288191,0.3041066746384272,Low,31323.19125304842,54757.91249479665,16652.246678934593,Personal,0.21814699250548658
765.2052758127745,0.2346492614862536,Low,42575.768720742395,104067.68954235403,24419.40649569409,Real Estate,0.20784221085819082
765.9688953103648,0.2911415988173847,Low,5000,55889.191187991484,16271.668479082331,Education,0.1716674088886465
766.2348324880554,0.4617541164281141,Medium,35658.23653446678,77934.27372866646,35986.471705047166,Education,0.30127969793623577
766.9425675926666,0.34753088320142234,Low,12152.526438862016,103939.55768707466,36122.206282554245,Personal,0.20374089331288012
766.9449831898789,0.3371910005606354,Low,46277.970177220544,70837.5549928545,23885.78604530964,Real Estate,0.25967179141531216
767.3681598957779,0.34664403088786444,Low,15829.221289170577,97345.91663176255,33744.380931708176,Real Estate,0.20927901355500364
767.479195210271,0.32206568831059973,Low,27182.817966523613,82681.30897878614,26628.812686674126,Business,0.21799608382118688
767.7737849157745,0,Low,16211.08490023367,56535.335077781914,0,Real Estate,0.10040035651759378
767.9310242097566,0.12155776041065243,Low,9006.476021511624,97875.08086413858,11897.47562985619,Education,0.12333580774372108
769.7605677956161,0.29056465013908334,Low,31742.108692484602,96975.5370397438,28177.66299200287,Personal,0.21172340800578687
770.0255590755427,0.39207357482150934,Low,27856.358348875867,51980.128451553945,20380.034781682003,Personal,0.249717202141966
770.2174054893371,0.2586823898386646,Low,27777.63305244871,82155.74720696567,21252.24502647907,Business,0.19236356039261382
770.4653174866555,0.2964399251933364,Low,17546.019623230328,68284.30601419744,20242.19456672758,Education,0.19106812439181914
771.62785217396,0.18104617766249786,Low,6032.5238956755165,95636.8907893727,17314.693520941677,Real Estate,0.13601907866120436
772.4304416648206,0.18085361308504563,Low,23622.328534975673,80580.43051540678,14573.262002659783,Education,0.1577912130743447
773.5482587685891,0.11407758611254372,Low,30200.649664073797,98355.64123319615,11220.17413243439,Real Estate,0.14456452728442118
775.2068294786503,0.08077291888192391,Low,43564.80636267997,106010.00985628154,8562.737926793383,Business,0.15053237003971318
777.7078716875143,0.3096634509652575,Low,39933.722710030444,81156.03537784118,25131.057981760827,Real Estate,0.23166565358995034
778.1293595265397,0.13575590832615905,Low,15669.477916684278,78417.30876255884,10645.612979554047,Personal,0.13272406597438344
778.8220292257743,0.1666654907592581,Low,5000,85099.74557960914,14183.190860513561,Education,0.12923630468859493
779.353055584972,0.29293269715619297,Low,36897.63532328016,95583.11274651287,27999.4190194205,Personal,0.2185697300813922
779.3637999615404,0.3542895954596536,Low,26300.46549121595,61947.52041395218,21947.36194718775,Personal,0.22677368572442436
779.625767658406,0.8693423184254575,Medium,19580.341570490644,42871.07359484855,37269.63851233405,Education,0.4983372645162618
779.7833744891982,0.34009693059652896,Low,41512.32097633908,74581.96812071704,25365.098435704036,Education,0.24773616613648405
780.6135222850382,0.43253755526855514,Low,11255.186213898703,60913.126189144816,26347.2146856177,Personal,0.23439520102715963
781.180310961482,0.1450945924772025,Low,39629.68687716968,69706.86333524088,10114.088928490824,Business,0.16527105938585893
781.2154811643426,0.17641262370747396,Low,59224.77754808264,79281.87488260408,13986.323560487865,Education,0.20663388868926216
782.8271782414771,0.18843580541607907,Low,5000,80194.45003442964,15111.50578213726,Real Estate,0.1346599064758287
784.4221386434963,0.512860462426694,Medium,24462.616319403056,62920.29626568359,32269.332238843075,Real Estate,0.29786255021738384
